url,name,api,api_data,quality,quality_reported_at,temperature,temperature_reported_at
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/holmen,Holmen,/api/portlet/badeplass/012,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '15,5°C', 'temperature_reported_at': 'Sist målt: 13. juni klokken 08:45'}",Bra,2023-06-14T00:00:00,15.5,2023-06-13T08:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/garnes,Garnes,/api/portlet/badeplass/017,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 13. juni', 'temperature': '17,2°C', 'temperature_reported_at': 'Sist målt: 13. juni klokken 08:15'}",Bra,2023-06-13T00:00:00,17.2,2023-06-13T08:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/kalvtrevikaheggelandsvika,Kalvtrevika/Heggelandsvika,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/haukelandsvatnet,Haukelandsvatnet,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/helleneset,Helleneset,/api/portlet/badeplass/011,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 12. juni', 'temperature': '17,1°C', 'temperature_reported_at': 'Sist målt: 12. juni klokken 10:00'}",Bra,2023-06-12T00:00:00,17.1,2023-06-12T10:00:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/nordnes-sjobad,Nordnes Sjøbad,/api/portlet/badeplass/035,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '15,8°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 08:45'}",Bra,2023-06-14T00:00:00,15.8,2023-06-14T08:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/sandviken-sjobad,Sandviken sjøbad,/api/portlet/badeplass/027,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '16,4°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 08:20'}",Bra,2023-06-14T00:00:00,16.4,2023-06-14T08:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/marineholmen-sandstrand,Marineholmen sandstrand,/api/portlet/badeplass/034,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '17,0°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 09:15'}",Bra,2023-06-14T00:00:00,17.0,2023-06-14T09:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/sydnes-sjobad,Sydnes sjøbad,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/ballastbryggen,Ballastbryggen,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/mjolkevika,Mjølkevika,/api/portlet/badeplass/014,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '12,7°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 09:20'}",Bra,2023-06-08T00:00:00,12.7,2023-06-08T09:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/skjoldabukta,Skjoldabukta,/api/portlet/badeplass/028,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '15,5°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 08:10'}",Bra,2023-06-08T00:00:00,15.5,2023-06-08T08:10:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/gamlehaugen,Gamlehaugen,/api/portlet/badeplass/016,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '13,3°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 07:40'}",Bra,2023-06-08T00:00:00,13.3,2023-06-08T07:40:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/notabunesetsaganeset,Notabuneset/Saganeset,/api/portlet/badeplass/026,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '12,2°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 09:35'}",Bra,2023-06-08T00:00:00,12.2,2023-06-08T09:35:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/kyrkjetangen,Kyrkjetangen,/api/portlet/badeplass/013,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '14,8°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 07:50'}",Bra,2023-06-08T00:00:00,14.8,2023-06-08T07:50:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/storavatnet-krohnegarden,Storavatnet - Krohnegården,/api/portlet/badeplass/023,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '19,2°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 10:30'}",Bra,2023-06-14T00:00:00,19.2,2023-06-14T10:30:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/knappatjornknappenvannet-badeplass,Knappatjørn/Knappenvannet badeplass,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/laksevag/tennebekk,Tennebekk,/api/portlet/badeplass/015,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '19,8°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 09:50'}",Bra,2023-06-14T00:00:00,19.8,2023-06-14T09:50:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/laksevag/godvik,Godvik,/api/portlet/badeplass/018,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '16,1°C', 'temperature_reported_at': 'Sist målt: 14. juni klokken 10:10'}",Bra,2023-06-14T00:00:00,16.1,2023-06-14T10:10:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/laksevag/kirkebukten,Kirkebukten,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/sandholna,Sandholna,/api/portlet/badeplass/033,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 1. september', 'temperature': '15,8°C', 'temperature_reported_at': 'Sist målt: 1. september klokken 11:02'}",Bra,2023-09-01T00:00:00,15.8,2023-09-01T11:02:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/gronevika,Grønevika,/api/portlet/badeplass/019,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '11,1°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 08:50'}",Bra,2023-06-08T00:00:00,11.1,2023-06-08T08:50:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/lonninghavn,Lønninghavn,/api/portlet/badeplass/024,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 8. juni', 'temperature': '13,5°C', 'temperature_reported_at': 'Sist målt: 8. juni klokken 08:30'}",Bra,2023-06-08T00:00:00,13.5,2023-06-08T08:30:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/gronnskjaret,Grønnskjæret,/api/portlet/badeplass/020,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 12. juni', 'temperature': '16,6°C', 'temperature_reported_at': 'Sist målt: 12. juni klokken 09:05'}",Bra,2023-06-12T00:00:00,16.6,2023-06-12T09:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/vollane,Vollane,/api/portlet/badeplass/032,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 12. juni', 'temperature': '17,3°C', 'temperature_reported_at': 'Sist målt: 12. juni klokken 09:05'}",Bra,2023-06-12T00:00:00,17.3,2023-06-12T09:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/tommervagen,Tømmervågen,/api/portlet/badeplass/031,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 12. juni', 'temperature': '17,9°C', 'temperature_reported_at': 'Sist målt: 12. juni klokken 09:50'}",Bra,2023-06-12T00:00:00,17.9,2023-06-12T09:50:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/storakervika,Storåkervika,/api/portlet/badeplass/029,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 13. juni', 'temperature': '15,2°C', 'temperature_reported_at': 'Sist målt: 13. juni klokken 09:50'}",Bra,2023-06-13T00:00:00,15.2,2023-06-13T09:50:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/toppesanden,Toppesanden,/api/portlet/badeplass/030,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 12. juni', 'temperature': '16,2°C', 'temperature_reported_at': 'Sist målt: 12. juni klokken 08:45'}",Bra,2023-06-12T00:00:00,16.2,2023-06-12T08:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/hordvikhavn,Hordvikhavn,/api/portlet/badeplass/021,"{'quality': 'Bra', 'quality_reported_at': 'Sist målt: 14. juni', 'temperature': '16,2°C', 'temperature_reported_at': 'Sist målt: 13. juni klokken 08:25'}",Bra,2023-06-14T00:00:00,16.2,2023-06-13T08:25:00
